DH03CUX01 Certificado,Certif. Discapacidad,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-danielalallopizzo@botmaker.io-1600454394029
TUR01CUX01 Apertura,Nuevo ejemplar DNI,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-az3zfizz3a@b.m-1646934992929
CIU05CUX03 Saavedra,Barrio de Saavedra,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-90a2b61942d8d88@bm.com-1638383859038
CIU05CUX03 Almagro,Barrio de Almagro,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-277b7fa24de960c@bm.com-1637164551110
TR03CUX09 Informe de impacto acústico para eventos masivos,Evento masivo 🔈,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1566911002060
AM03CUX04 Apertura Ambiente,Ambiente,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-23bf9b7e4ceb358@bm.com-1610635506745
MA01CUX01 Apertura Salud,Salud mascotas,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1553535155329
DH01CUX01 Situación de calle,Situación de calle,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-r2obsedyse@b.m-1648492136794
BOT06CUX01 Stickers,Stickers de Boti,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-t9ila505cp@b.m-1657564733584
DE04CUX01 Apertura,Polideportivos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1567013325856
CO08CUX06 Apertura,Skatepark Villa Luro,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ws7129w4u2@b.m-1697554042062
VI01CUX07 Apertura,Crédito de alquiler,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-us9hdwdwk0@b.m-1686661284455
TU01CUX01 Turismo accesible,Turismo accesible ♿,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-8204dbf449ea1cb@bm.com-1633119834571
Preinscripciones * Apertura,Estado inscripción📚,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-66355f854dbb47b@bm.com-1637677705189
EDU04CUX21 Apertura,Inscripción escolar,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1569953482532
CU01CUX01 Apertura,Usina del Arte,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1567086576298
CIU05CUX02 Mapa de la Ciudad,Mapa de la Ciudad,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1535864488219-9445
CU04CUX17 Apertura,Mes de la cultura,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-3mlzy76vyr@b.m-1667400288813
SUA01CUX00  Higiene urbana,Higiene urbana,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-tx83sokc8g@b.m-1653589620829
TR03CUX20 Permiso de uso precario en ferias de libros,Puesto de libros,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1568832027785
TR03CUX12 Mantenimiento de bóveda,Mantener bóveda,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-smblfn0fmd@b.m-1627918227699
MO08CUX03 Contactarme con AUSA,Contactarme con AUSA,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1597321254078
GE01CUX02 Apertura,Violencia de género,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1545350080439
SA03CUX02 * Apertura,Vacuna Antigripal,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-692e7e0049daa40@bm.com-1618337188638
INN09CUX01 Apertura,Firma digital,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-4v5h80y21k@b.m-1697721669586
MA01CUX01 Atención clínica,Atención veterinaria,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-rodrigo@botmaker.io-1536342525050
SA01CUX06  Apertura,Vacunación COVID-19,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-1da67db24c9b0d7@bm.com-1609251617565
EDU03CUX06 Apertura,Escuela de Maestros,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1542981194221
NI01CUX01 Superapertura Boticlásicos,Boticlásicos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-xqlae9hjoy@b.m-1660827656265
AC01CUX01 Apertura de contingencia BUE,Boleta Electrónica,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-qfds9jjqgp@b.m-1692126722189
Hisopado * Apertura,Resultado hisopado🧪,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fabricio.loupias@bue.edu.ar-1604078527787
TR04CUX11 Registro Civil - Dónde pueden casarse,Dónde casarse,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-danielalallopizzo@botmaker.io-1605814186599
TR03CUX08 Baja de habilitación comercial,Baja de habilitación,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1573666449575
CO04CUX08  La Scaloneta,La Scaloneta,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ygz80lyiic@b.m-1668708310411
MO04CUX05 Tarifa Social,Tarifa Social SUBE,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1573236810111
CU01CUX02 Museo Contemporáneo,Museo Contemporáneo,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1571677747943
ED00CUX01 Nivel superior,Nivel superior,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-k7q5d1vf18@b.m-1653662805569
AC02CUX01 Apertura,Defensa Consumidor,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1535864488204-4243
TR04CUX31 Apertura,Legalizar título 🎓,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1535864488210-9704
CIU05CUX03 Nueva Pompeya,Barrio Nueva Pompeya,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-acfc93c3428babd@bm.com-1638285716458
GA02CUX01 Apertura,Ferias de la Ciudad,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-38jx4jxbdy@b.m-1649869438562
TR04CUX32  Apertura,Pasaporte ✈️,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-v12k7ik6oz@b.m-1681739303091
Inscripción de divorcio en acta de matrimonio *Apertura,Inscribir divorcio,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1535864819146-1111
CIU05CUX03 La Boca,Barrio de La Boca,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-797abd24467a858@bm.com-1637779657673
DH09CUX01 Primeros meses,Red Primeros Meses,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1557942053840
EDU02CUX02 * Apertura,Educación no formal,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ajd05uhzot@b.m-1646231566369
TR03CUX08 Registro de empresas demoledoras y excavadoras,AGC: Demoledoras,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1573674723057
BOT02CUX01 Apertura,Historia de Boti 🤖,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-az0c648flw@b.m-1645553157053
CIU05CUX04 Apertura,Pasear por la Ciudad,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-e50zktv6ev@b.m-1676315799060
miBA01CUX01  Apertura,Sobre miBA,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-abygpcabx0@b.m-1653056277425
Vacunación Covid-19 (Apertura) -> Sobre la vacuna *Response > Pfizer *Response,Pfizer,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-09e6ded64fd9b83@bm.com-1633014902304
TR03CUX17 Reserva de espacio para estacionamiento de vehículos de personas con discapacidad,Estacionamiento ♿,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1569870152381
AC04CUX01 Apertura 147,Atención 147,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1536001595822-5783
TR03CUX09 Denuncia vinculada con residuos patológicos,Residuos patológicos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1572458597759
TR04CUX32 Pasaporte exprés,Pasaporte exprés,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-qfwmd7tm9t@b.m-1681739382819
EP03CUX01  Apertura,Arbolado urbano,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-dsi6cb9o76@b.m-1647371142445
AC02CUX03 Emergencias 911,Emergencias 911 ☎️,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1535864488212-2518
EM01CUX02 Apertura corta,Violencia laboral,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ngcx07zth5@b.m-1697649263257
MO08CUX03 Dar de Baja,Dar de baja TelePASE,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-50d17d7b4b2af09@bm.com-1616787898448
CIU04CUX01 Apertura,Censos en la Ciudad,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-w662wok2hf@b.m-1663355432627
Tarifa prefijada 🛬 * Apertura,Fijar tarifa taxi,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-27bc2c1a4be9698@bm.com-1637696226042
GA01CUX01 Patios,Patios Gastronómicos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1560882044616
TR03CUX05 Inscripción a la escuela de la joya,Escuela de la joya,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1575400541978
DH05CUX01 Apertura,Adicciones,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-sh43wmyj72@b.m-1656351343698
Apertura | Certificado de Pobreza,Certificado Pobreza,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1567084887552
TR01CUX16 Apertura,Aviso de obra,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-dsqahhgvn3@b.m-1647284308071
TR03CUX07 Apertura Inscripción al registro público de salvavidas,Registro salvavidas,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1572963928107
BA Empresas,BA Empresas,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1568211570859
CIU01CUX01 Apertura,Transformación GCBA,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-a0vuuy4xqy@b.m-1647020131968
TR04CUX23 Apertura,Boleta BUI,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-uq5ih4cjc9@b.m-1661868287316
OB05CUX02 Permiso Micro Obra,Permiso de obra,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-h5sk44v914@b.m-1689780012100
CIU05CUX03 Villa Riachuelo,Villa Riachuelo,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-4dd58874478aea9@bm.com-1638542997608
VI01CUX03 Apertura,Copia de escritura,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-667858ce4f39d1f@bm.com-1645793692013
GA03CUX10 Apertura,Comunidad MAPPA,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-g54w06zqwh@b.m-1678895073383
ED04CUX15 Apertura,Escuelas bilingües,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-6atfr1u08v@b.m-1647008720459
TU03CUX01 Vélez Sarsfield,Estadio Amalfitani,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-410af2bc4528656@bm.com-1645807988064
MO04CUX04 Apertura,Estacionamiento pago,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-sgayvoostj@b.m-1656339819190
DDHH01CUX01 Apertura,Guía Migrante,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-tknwrra59i@b.m-1663611276762
AGC01CUX00  Apertura,Sobre AGC,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-1b5e31e6491b931@bm.com-1668007188528
Apertura | Autorización de Viaje al Exterior e interior,Autorizar un viaje,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1535864819149-3143
CIU02CUX00 Superapertura,Sedes Comunales,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-nqk90d86v9@b.m-1677697643686
TU01CUX01 Bicitour,Turismo en bici,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-b58c0c474f19821@bm.com-1633093115655
AG01CUX02 Apertura,Ingresos Brutos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-dario@botmaker.io-1593011208389
"TR03CUX06  Modificación: Adición al requisito ""Acreditación de Identidad"" en el trámite para certificado de discapacidad",Junta Discapacidad,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1574272783763
CIU05CUX03 Parque Avellaneda,Parque Avellaneda,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-74fa49934a48b5d@bm.com-1638294880072
SUA01CUX08 Apertura,Mejora de barrido,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-9e5075c14c5bdb5@bm.com-1637811316299
DDHH02CUX01 Apertura,Antidiscriminación,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-utb5t1qxyh@b.m-1628082072373
Vacunación Covid-19 (Apertura) -> Sobre la vacuna *Response > AstraZeneca *Response,AstraZeneca,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-92b171fd4afb70e@bm.com-1617047769593
CIU05CUX03 Villa Real,Barrio Villa Real,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-818cfbd740182ee@bm.com-1638541222399
"EP02CUX02 Apertura (cambiar rulename, se pisa con higiene urbana)",Higiene urbana,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-xu8eea4jbj@b.m-1696944304811
TUR00CUX02 Turnos para trámites,Turnos de documentos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1536001582230-4857
TR04CUX32  Nuevo pasaporte,Nuevo pasaporte,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-vcied3ozn0@b.m-1681739454729
VI01CUX02 Apertura,Garantía + Fácil 🏠,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1543421909625
AG01CUX01 Clave Ciudad,Clave Ciudad,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1556887636686
IN02CUX02 Apertura,Buzón notificaciones,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-gljm88p9ev@b.m-1655906699125
EDU04CUX22 Apertura,Jardines de infantes,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1553103259963
Asistencia Digital - Tercera Edad *Apertura,Asistencia Digital,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1591906863382
EDU04CUX22 Maternales,Jardines maternales,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1546006842601
miBA01CUX01  Ayuda con mi cuenta,Ayuda con miBA,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-z84zzf79wh@b.m-1653056463762
Apertura - Ministerio público fiscal,Min. Público Fiscal,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1558032146465
SE01CUX01 Apertura,Quiero ser bombero,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1581542291403
SA07CUX01 Apertura,Salud sexual,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1586187451128
TU01CUX01 Noche porteña,Noche porteña,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-f49427194928971@bm.com-1632924484563
AM03CUX05 Superapertura,BA Sustentable,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-j4adjqufpi@b.m-1699295690440
MO08CUX02 Apertura,Verificar vehículos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1543413180587
CU02CUX01 Teatro Cervantes,Teatro Cervantes,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1572962314023
Apertura | Identificación Tardía,Indentif. tardía DNI,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1568215007770
CU09CUX01 Apertura,Centros culturales,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1571678712649
MA01CUX01 Castración,Castración mascotas,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-rodrigo@botmaker.io-1536341694051
TR04CUX41 Clave Fiscal,Clave Fiscal,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-gvljqo4vpj@b.m-1665759634379
MO04CUX05 Red SUBE,Red SUBE,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1573236548920
Apertura | ANSES,ANSES,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1561991523174
CIU05CUX03 Mataderos,Barrio de Mataderos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-a8c6233747fb1d1@bm.com-1638212795509
SE02CUX02 Superapertura,Internet segura,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-zcp28may8x@b.m-1675716821881
EDU04CUX05 Apertura,Educación adultos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1549486386154
Bicicletas (Apertura) > Qué ciclovías hay * Response,Ciclovías,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-danielalallopizzo@botmaker.io-1603201477973
TR03CUX09 Toma de vista del Expediente electrónico APRA,Expediente APRA,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-r14rdt06mh@b.m-1627923324775
CU09CUX02 Flores,Cementerio de Flores,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1574864696903
EDU04CUX25 Apertura,Plan Sarmiento 🖥️,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ee77431d461b774@bm.com-1618950199697
EDU09CUX01 Apertura,Educación ambiental,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-jkju9ucfeo@b.m-1650632990362
TR03CUX12 Reducción por cremación,Cremaciones,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1569875102516
CU09CUX02 Chacarita,Cementerio Chacarita,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1574864089745
SE02CUX01 Apertura,Cibereseguridad,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-1fg92o18m0@b.m-1628013249257
SUA01CUX02 Apertura,Residuos voluminosos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-agustin@botmaker.io-1596040589294
MO04CUX05 Cómo conseguirla,Conseguir SUBE,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1573228150549
"TR03CUX09 Registro público de lavaderos, lavanderías y transportistas de ropa hospitalaria",Ropa hospitalaria,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1561730658840
CU03CUX04 Apertura,Estudio Urbano 🎸,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-bn50h0447t@b.m-1628281385992
CIU05CUX03 Recoleta,Barrio de Recoleta,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-a3aa3e784f7a708@bm.com-1638373261868
"TR03CUX12 Renovaciones de nichos de ataúd, restos y cenizas",Renovar nichos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1569875202582
TR03CUX12 Traslados,Traslado cementerios,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1569877416465
AM04CUX01 Apertura,Ecoparque,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1547054545881
CIU05CUX03 Agronomía,Barrio de Agronomía,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-d23a1fc7463a2b6@bm.com-1637158599502
EM02CUX01 Expo Empleo Barrial,Expo empleo barrial,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1542900788261
AM04CUX04 Apertura,Paseo Ambiental Sur,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-99e258e74499e41@bm.com-1608066985491
CU01CUX02 Casa Carlos Gardel,Casa Carlos Gardel,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-b72a2bf84a7a2f6@bm.com-1634310360093
TR03CUX09 Consulta Mesa Atención al Público (MAP) - APRA,Registro online APRA,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-b9suzy29yv@b.m-1627923049734
CU06CUX00 SuperApertura,Derechos LGBTIQ+,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-bb9d81154a196ac@bm.com-1630097619228
TR03CUX12 Certificado de Titularidad de bóvedas,Titular de bóveda,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1569875021282
SE05CUX01 Apertura,Hacer una denuncia,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-bryx6i131n@b.m-1652297856217
EDU04CUX06 Apertura,Bullying,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-0m702iexj4@b.m-1682692921683
GE01CAT01 Apertura,Chatear con 144 📱,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1586190699921
INN01CUX02 Apertura,Gaming Labs 🎮,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-2slv9dm0po@b.m-1686767648665
CIU05CUX03 Barracas,Barrio de Barracas,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ca3583ca44db180@bm.com-1637256729643
TR03CUX08 Redistribución de usos de autorización de actividad económica,AGC: Cambiar usos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1573674261166
AG01CUX01 Inmobiliario/ABL,Impuesto ABL,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1538153441664
TR03CUX20 Permiso de uso precario en centros de abastecimientos municipales,Puesto en CAMs,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1568830734160
EP01CUX01 Cómo reciclo,Cómo reciclo,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-dfdf63184579230@bm.com-1637088043048
CIU05CUX03 Parque Patricios,Parque Patricios,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-6a5d6b844e29152@bm.com-1638297083965
Apertura - Autos Abandonados,Autos Abandonados,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-dario@botmaker.io-1581346628178
DE02CUX01 Apertura,Colonias de verano,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-1ta6skvn9n@b.m-1671635345111
DH04CUX05 Apertura,Controlar geriátrico,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-debd8ykv70@b.m-1646317585884
SA03CUX01 Buscar vacunatorios,Buscar vacunatorios,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1578061373626
SUA00CUX01 - Estado solicitud,Estado de solicitud,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ruben@botmaker.io-1581368945509
CU04CUX38 Apertura post-evento,Noche de disquerías,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-z2z5sx4ogo@b.m-1699293090330
AC02CUX02 Apertura,Protección Ambiental,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1536071187107-7078
Vía pública: Pago de daños ocasionados,Daños en vía pública,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1574800482042
GE02CUX02 Historia del 8M,Historia del 8M,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-y5dmb6lh63@b.m-1646684071206
VI01CUX04 Apertura,Reg. Dominial 🏠,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-dclcc6hssh@b.m-1648666786380
TR02CUX14 Nacimiento,Partida Nacimiento,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ox1nznompl@b.m-1688999419378
EDU04CUX01 CEC,Comunidad Educativa,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1586207082746
Programa Recuperar Celular *Apertura,Recuperar celular,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-02011e1047b8a08@bm.com-1622809002271
INN01CUX02 Sacar turno,Turnos en Gaming Lab,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-4erh1qfv0l@b.m-1686767890975
TR02CUX06 - Apertura,Estudiar es Trabajar,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-pldmxvmgxo@b.m-1654519993394
MO03CUX01 Línea C 🔵 (horarios),Horarios Línea C 🔵,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-2uwmkec8zg@b.m-1689879136650
SUA01CUX11 Apertura,Extracción de árbol,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-888f2b464ec9978@bm.com-1646837038093
CIU05CUX03 Boedo,Barrio de Boedo,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-9e488d2047cabbc@bm.com-1637343528444
MO04CUX05 Cómo registrarla,Registrar SUBE,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1573228289753
GE03CUX04 Apertura,Puntos cercanos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-kx0gqrfvt3@b.m-1683212142688
MO04CUX01 Apertura,VTV🚗,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-gormljf1s4@b.m-1652382061013
CIU05CUX03 Colegiales,Barrio de Colegiale,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-4b96c01443780cc@bm.com-1637679760501
MO06CUX02 Necesito ayuda,Consultas Ecobici,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-i5acb4ww8a@b.m-1659548818098
SUA01CUX03 Apertura,Poda de árboles,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-9c19a6d7483a322@bm.com-1635186079883
TR03CUX28 CUIL,Tramitar CUIL,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1571767769870
MO03CUX01 Línea B 🔴 (horarios),Horarios Línea B 🔴,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-bbumm50tfc@b.m-1689879124580
CO10CUX02 Consultar padrón,Consultar padrón 🗳️,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-au2uxveipu@b.m-1683300106716
AC02CUX04 Línea 103,Defensa Civil ☎️,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1540586831496
CU01CUX05 Apertura,Museo Moderno,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-792619e644c92fd@bm.com-1640285275713
TR03CUX08 Certificado de Conservación de Fachadas,Conservación Fachada,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1573673863880
CU06CUX03 Apertura,Identidad de género,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-tshm9yju1h@b.m-1657633303185
GA03CUX12 Apertura,Noche de Gastronomía,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fwsjvb2pto@b.m-1698247873410
ED00CUX01 Nivel primario,Escuela Primaria,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-xw6l12w94q@b.m-1653662645390
