Name;Topic path;Topic
MO06CUX03 Circular en BA ;Movilidad [MO] / 06. Bicicletas / 03.MO06CUX03 - Pedaleá con Boti; 03.MO06CUX03 - Pedaleá con Boti
MA01CUX01 Qué necesito;Mascotas [MA] / 01. Mascotas / 01. MA01CUX01 - Mascotas; 01. MA01CUX01 - Mascotas
TR03CUX03 Subsidios;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
TUR01CUX08 Requisitos – menor de edad;Turnos [TUR] / 01. SIGECI / 08. TUR01CUX08 - Turno para pasaporte; 08. TUR01CUX08 - Turno para pasaporte
CU01CUX02 Museo del Cine;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
MO06CUX02  Cómo retirar Ecobici;Movilidad [MO] / 06. Bicicletas / 02. MO06CUX02 - Ecobici; 02. MO06CUX02 - Ecobici
SA01CUX06 Como me preparo;Salud [SA] / 01. Vacunación COVID-19 / 06. SA01CUX06 - Vacunación COVID-19 💉; 06. SA01CUX06 - Vacunación COVID-19 💉
DE03CUX02 Soy dirigente;Deportes [DE] / 03. Recreación / 02. Clubes de Barrio DE03CUX02; 02. Clubes de Barrio DE03CUX02
MO05CUX02 - Licencia extranjera;Movilidad [MO] / 05. Licencias / 02. MO05CUX02 - Licencias de conducir - 2023; 02. MO05CUX02 - Licencias de conducir - 2023
CIU05CUX07 Consultas y reclamos;Ciudad [CIU] / 05. Sobre la Ciudad / 07. CIU05CUX07 - Barrio Mugica; 07. CIU05CUX07 - Barrio Mugica
EP03CUX01 Guardián de árboles;Espacio Público [EP] / 03. Arbolado / 01. EP03CUX01 - Arbolado; 01. EP03CUX01 - Arbolado
AM04CUX01 Animales;Ambiente [AM] / 04. Reservas y espacios / 01. AM04CUX01 - Ecoparque; 01. AM04CUX01 - Ecoparque
SUA01CUX36 Problema del semáforo;Solicitudes - Suaci [SUACI] / 01. Espacio público / 36. SUA01CUX36 Reparación de semáforo; 36. SUA01CUX36 Reparación de semáforo
SUA01CUX14 No Encontró Ubicación - Baches;Solicitudes - Suaci [SUACI] / 01. Espacio público / 14. SUA01CUX14 - Reparación de Baches; 14. SUA01CUX14 - Reparación de Baches
BOT02CUX05 E1;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
DH09CUX01 Apertura corta;Desarrollo humano [DH] / 09. Niñes / 01. DH09CUX01 - Desarrollo infantil; 01. DH09CUX01 - Desarrollo infantil
DDHH01CUX01 Asistencia social;Derechos Humanos [DDHH] / 01. Migrantes / 01. DDHH01CUX01 - Guía Migrante; 01. DDHH01CUX01 - Guía Migrante
AGC01CUX01  Ya empecé el trámite;AGC [AGC] / 01. Habilitaciones e Inspecciones / 01. AGC01CUX01 - Habilitaciones; 01. AGC01CUX01 - Habilitaciones
CU01CUX02 Museos de Historia;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
AM04CUX06 Quiero ir;Ambiente [AM] / 04. Reservas y espacios / 06. AM04CUX06 - Reserva Ecológica Ciudad Universitaria Costanera Norte; 06. AM04CUX06 - Reserva Ecológica Ciudad Universitaria Costanera Norte
SA02CUX03 Descargar Wallet;Salud [SA] / 02. Test COVID / 03. SA02CUX03 - Certificado COVID-19; 03. SA02CUX03 - Certificado COVID-19
CU06CAT01 Confirmación de datos II;Derivaciones [DER] / Derivación / Deriva a agente de Diversidad; Deriva a agente de Diversidad
TU01CAT01 Confirmación de datos inglés;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
DH11CUX08 Repaso video 2;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
BOT02CUX08 Pregunta 3 Nivel 1;Boti [BOT] / 02. Cumpleaños / 08. BOT02CUX08 - Turisteando; 08. BOT02CUX08 - Turisteando
MO05CUX13 Corregir datos ;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
EDU07CUX01 Cuarto ;Educación [EDU] / 07. Biblioteca Digital, materias y links / 01. EDU07CUX01 - Biblioteca digital; 01. EDU07CUX01 - Biblioteca digital
CU10CUX01 Vida cotidiana (audio 1 - Pasaje San Lorenzo y Defensa);Cultura [CU] / 10. Casco Histórico / 01. CU10CUX01 - Casco Histórico; 01. CU10CUX01 - Casco Histórico
TUR01CUX15 - Apertura;Turnos [TUR] / 01. SIGECI / 15. TUR01CUX15 Turnera Orquesta Filarmónica ; 15. TUR01CUX15 Turnera Orquesta Filarmónica 
TUR01CUX15 Confirmación datos MIBA;Turnos [TUR] / 01. SIGECI / 15. TUR01CUX15 Turnera Orquesta Filarmónica ; 15. TUR01CUX15 Turnera Orquesta Filarmónica 
miBA01CUX02 Pedido de mail obligatorio;miBA [MIBA] / 01. Cuenta miBA / 02. MIBA01CUX02 - Blanqueo miBA; 02. MIBA01CUX02 - Blanqueo miBA
SA06CUX02 Sin turno disponible;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
TR03CUX22 Permisos de usos - Puestos de flores ;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
TUR01CUX05 Validación turno;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
INN08CUX01 Salud DEMO;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Demo subtopicos; 01. INN08CUX01 - Demo subtopicos
SUA01CUX Confirmación de dirección;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
DH03CUX02 Apertura;Desarrollo humano [DH] / 03. Accesibilidad / 02. DH03CUX02 CUD; 02. DH03CUX02 CUD
SE00CUX01 BA más segura;Seguridad [SE];Seguridad [SE]
CU03CUX07 Cómo la pido;Cultura [CU] / 03. Cultura y pase cultural / 07. CU03CUX07 - Pase Cultural; 07. CU03CUX07 - Pase Cultural
MO03CUX01 Renovar Pase CUD;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
MO05CUX08 Pedido de licencia vigente;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
DH01CUX03 Pedido de datos - Nro documento del beneficiario;Desarrollo humano [DH] / 01. Atención social / 02. TR02CUX02 - Rendición de Subsidio Habitacional 690; 02. TR02CUX02 - Rendición de Subsidio Habitacional 690
AM04CUX05  Apertura;Ambiente [AM] / 04. Reservas y espacios / 05. AM04CUX05 - Reserva Ecológica ; 05. AM04CUX05 - Reserva Ecológica 
SA10CUX03 Mapa de Salud;Salud [SA] / 10. Centros de salud / 03. SA10CUX03 - Mapa de salud; 03. SA10CUX03 - Mapa de salud
CU01CUX02 Palacio Noel;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
TR03CUX03 Proteatro;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
Onboarding Principal;2. Onboardings y menús;2. Onboardings y menús
SA06CUX03 Cancelar turno validación;Salud [SA] / 06. Gestor de encuentros / 02. SA06CUX02 - pushes; 02. SA06CUX02 - pushes
SA06CUX01 Timeout 10 min usuario;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
SUA01CUX14 Resolución;Solicitudes - Suaci [SUACI] / 01. Espacio público / 14. SUA01CUX14 - Reparación de Baches; 14. SUA01CUX14 - Reparación de Baches
SUA01CUX17 Nueva solicitud;Solicitudes - Suaci [SUACI] / 01. Espacio público / 17. SUA01CUX17 - Pintura sobre Graffiti; 17. SUA01CUX17 - Pintura sobre Graffiti
EDU05CUX01 Actividades gratis;Educación [EDU] / 05. Educación Superior / 01. EDU05CUX01 - Beneficios para universitarios; 01. EDU05CUX01 - Beneficios para universitarios
TR03CUX31 Apertura;Trámites [TR] / 03. Match directo / 31. TR03CUX31 - Subsecretaría de Trabajo, Industria y Comercio; 31. TR03CUX31 - Subsecretaría de Trabajo, Industria y Comercio
TR03CUX17 Denuncia por servicio de taxis y remises;Trámites [TR] / 03. Match directo / 17. TR03CUX17 - Desarrollo urbano y transporte - Transporte; 17. TR03CUX17 - Desarrollo urbano y transporte - Transporte
EP05CUX02 Clases de cocina;Espacio Público [EP] / 05. Parque de la Ciudad / EP05CUX02 - Estaciones Saludables ; EP05CUX02 - Estaciones Saludables 
AGC01CUX00 Hacer una consulta;Derivaciones [DER] / Derivación / Derivación a agente de AGC; Derivación a agente de AGC
AM04CUX02 Qué hay para hacer;Ambiente [AM] / 04. Reservas y espacios / 02. AM04CUX02 - Jardín Botánico; 02. AM04CUX02 - Jardín Botánico
DH11CUX05 Responde mal V4;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
TR04CUX32  Errores en pasaporte > Qué necesito;Trámites [TR] / 04. Estáticos Varios / 32. TR04CUX32 - Pasaporte; 32. TR04CUX32 - Pasaporte
DH08CUX02 Pregunta V3M2;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
DE03CUX02 Cómo competir;Deportes [DE] / 03. Recreación / 02. Clubes de Barrio DE03CUX02; 02. Clubes de Barrio DE03CUX02
EDU11CUX01 Aulas sin celulares;Educación [EDU] / 11 - Celular en escuelas; 11 - Celular en escuelas
EDU04CUX06 Soy estudiante;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
TU02CUX01 Esquina Maradona;Turismo [TU] / 01. Turismo BA / 13. TU01CUX13 - Esquina Maradona; 13. TU01CUX13 - Esquina Maradona
TR03CUX26 Proveedores;Trámites [TR] / 03. Match directo / 26. TR03CUX26 - Ministerio de Economía y Finanzas; 26. TR03CUX26 - Ministerio de Economía y Finanzas
CU11CUX03 Apertura corta;Cultura [CU] / 11. Promoción Cultural / 03. CU11CUX03 - Circuito de Espacios Culturales; 03. CU11CUX03 - Circuito de Espacios Culturales
SUA01CUX04 Pedido de patente ;Solicitudes - Suaci [SUACI] / 01. Espacio público / 04. SUA01CUX04 - Auto mal estacionado (NUEVO); 04. SUA01CUX04 - Auto mal estacionado (NUEVO)
LIC00CUX01  Inhibido > No - Turno > No - Trámite > No  > Infracciones > No;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
DH11CUX08 Introducción;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
TR02CUX08 - Mensaje de error;Trámites [TR] / 02. Integraciones STD / 08. TR02CUX08 - Trámite de renovación de licencia de conducir; 08. TR02CUX08 - Trámite de renovación de licencia de conducir
DE04CUX01 Por lugar;Deportes [DE] / 4. Polideportivos / 01. DE04CUX01 Polideportivos; 01. DE04CUX01 Polideportivos
TUR01CUX01 Validar datos;Turnos [TUR] / 01. SIGECI / 01. TUR01CUX01 - Turno Nuevo ejemplar DNI; 01. TUR01CUX01 - Turno Nuevo ejemplar DNI
BOT06CUX01 Apertura;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
SUA01CUX03 Preguntar Refuerzos - Poda de Árboles;Solicitudes - Suaci [SUACI] / 01. Espacio público / 03. SUA01CUX03 - Poda de Árboles; 03. SUA01CUX03 - Poda de Árboles
RC01CUX01 Turnos;Registro Civil [RC] / 01. Estáticos / 01. RC01CUX01 - Constancia de último domicilio en DNI; 01. RC01CUX01 - Constancia de último domicilio en DNI
TU03CUX16  Apertura;Turismo [TU] / 03. Lugares emblemáticos / 16. TU03CUX16 - Tranvía histórico; 16. TU03CUX16 - Tranvía histórico
CU02CUX01 Apertura;Cultura [CU] / 02. Teatros / 01. CU02CUX01 - Teatros; 01. CU02CUX01 - Teatros
AM04CUX02 Apertura;Ambiente [AM] / 04. Reservas y espacios / 02. AM04CUX02 - Jardín Botánico; 02. AM04CUX02 - Jardín Botánico
TU03CUX01 Apertura fútbol;Turismo [TU] / 03. Lugares emblemáticos / 01. TU03CUX01 Estadios de fútbol; 01. TU03CUX01 Estadios de fútbol
MO04CUX04 Horarios y zonas;Movilidad [MO] / 04. Transporte / 04. MO04CUX04 - Estacionamiento medido; 04. MO04CUX04 - Estacionamiento medido
DH01CAT02 Time out;Derivaciones [DER] / Derivación / Derivacion a agente de 108; Derivacion a agente de 108
TR03CUX08 Autorización de Actividad Económica Aprobada y Retiro de Libro de Inspecciones;Trámites [TR] / 03. Match directo / 08. TR03CUX08 - AGC; 08. TR03CUX08 - AGC
TUR01CUX11 Datos del aprendiz– Nombre y apellido ;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
SE01CUX06 Error del servicio;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
CU01CUX16 Apertura (post-evento);Cultura [CU] / 01. Museos / 16. CU01CUX16 - Noche de los museos; 16. CU01CUX16 - Noche de los museos
SUA01CUX06 Preguntar refuerzos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 06. SUA01CUX06 - Reparación De Vereda ; 06. SUA01CUX06 - Reparación De Vereda 
SUA01CUX Cambiar descripción opcional;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
Atiende agente;Derivaciones [DER] / Derivación / Acciones de derivación; Acciones de derivación
DDHH03CUX05 Apertura;Derechos Humanos [DDHH] / 03. Niños: Derechos y Defensorías / 05. DDHH03CUX05 - Observatorio SIPROID; 05. DDHH03CUX05 - Observatorio SIPROID
TU01CUX02 Turismo en Boti;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
SA05CUX01 Espacios recreativos escrito;Salud [SA] / 05. Personas mayores / 01. SA05CUX01 - Personas mayores; 01. SA05CUX01 - Personas mayores
TR03CUX03 Arte y música;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
INN10CUX12 Regex de salida;Innovación [INN] / 10. Boti LLM / 12. INN10CUX12 - Servicios Sociales; 12. INN10CUX12 - Servicios Sociales
AGC01CUX02 Resolver faltas;AGC [AGC] / 01. Habilitaciones e Inspecciones / 02. AGC01CUX02 - Inspecciones; 02. AGC01CUX02 - Inspecciones
TR03CUX09 Gestiones APRA;Trámites [TR] / 03. Match directo / 09. TR03CUX09 - Ambiente y EP; 09. TR03CUX09 - Ambiente y EP
Dónde hacerlo | Certificado de Pobreza;Trámites [TR] / 04. Estáticos Varios / 14. TR04CUX14 - Certificado de Pobreza; 14. TR04CUX14 - Certificado de Pobreza
CU01CUX15 Cabras Pista 2;Cultura [CU] / 01. Museos / 15. CU01CUX15 - MIJU experiencia interactiva; 15. CU01CUX15 - MIJU experiencia interactiva
DH03CUX02 Bifurcador diagnóstico;Desarrollo humano [DH] / 03. Accesibilidad / 02. DH03CUX02 CUD; 02. DH03CUX02 CUD
SE02CUX01 Como reportar;Seguridad [SE] / 02. Ciberseguridad / 01. SE02CUX01 - Ciberestafas; 01. SE02CUX01 - Ciberestafas
SUA01CUX19 Más info;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
button_PushSalud_hayUnError;Salud [SA] / 06. Gestor de encuentros / 02. SA06CUX02 - pushes; 02. SA06CUX02 - pushes
DH11CUX08 Mensaje final;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
MO05CUX02 - Vencida;Movilidad [MO] / 05. Licencias / 02. MO05CUX02 - Licencias de conducir - 2023; 02. MO05CUX02 - Licencias de conducir - 2023
CU10CUX02 Inodoro Pereyra y Mendieta > Contame más;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
BOT02CUX06 Respuesta incorrecta - imagen 1 de 2;Boti [BOT] / 02. Cumpleaños / 06. BOT02CUX06 - Piedra Libre; 06. BOT02CUX06 - Piedra Libre
CIU02CUX02 Apertura;Ciudad [CIU] / 02. Comunas de la ciudad / 02. CIU02CUX02 - Más servicios en tu barrio; 02. CIU02CUX02 - Más servicios en tu barrio
CU06CAT01 Mejor a otro;Derivaciones [DER] / Derivación / Deriva a agente de Diversidad; Deriva a agente de Diversidad
SUA01CUX15 Solicitud fallida;Solicitudes - Suaci [SUACI] / 01. Espacio público / 15. SUA01CUX15 - Desagote de pozo ciego; 15. SUA01CUX15 - Desagote de pozo ciego
DH01CAT03 Pide sector;Derivaciones [DER] / Derivación / Derivación a agente de IVC; Derivación a agente de IVC
BOT02CUX05 B1 Paso;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
EP03CUX01 Otras solicitudes;Espacio Público [EP] / 03. Arbolado / 01. EP03CUX01 - Arbolado; 01. EP03CUX01 - Arbolado
Infracciones (Apertura) > Consulta * Apertura de flow;Infracciones [IN] / 01. IN01CUX01 - Infracciones; 01. IN01CUX01 - Infracciones
No entendidos - No nada de eso Nueva IA;0. Core del bot (No tocar) / No entendidos; No entendidos
Infracciones - Show comprobantes;Infracciones [IN] / 01. IN01CUX01 - Infracciones / Datos infracciones; Datos infracciones
Feedback a humano - Unificado;Derivaciones [DER] / Derivación / Acciones de derivación / Feedback unificado; Feedback unificado
EP03CUX01 Hacer una solicitud;Espacio Público [EP] / 03. Arbolado / 01. EP03CUX01 - Arbolado; 01. EP03CUX01 - Arbolado
SE01CUX06 Lugar del hecho ;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
SUA01CUX06 Descripción nueva solicitud;Solicitudes - Suaci [SUACI] / 01. Espacio público / 06. SUA01CUX06 - Reparación De Vereda ; 06. SUA01CUX06 - Reparación De Vereda 
INN08CUX01 Trabajo DEMO;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Demo subtopicos; 01. INN08CUX01 - Demo subtopicos
MO01CUX02 Soy pasajero;Movilidad [MO] / 01. BA Taxi / 02. MO01CUX02 - Tarifas prefijadas aeropuertos; 02. MO01CUX02 - Tarifas prefijadas aeropuertos
SUA01CUX03 No encontró ubicación - Poda de árboles;Solicitudes - Suaci [SUACI] / 01. Espacio público / 03. SUA01CUX03 - Poda de Árboles; 03. SUA01CUX03 - Poda de Árboles
TR03CUX28 CUIL;Trámites [TR] / 03. Match directo / 28. TR03CUX28 - Nación; 28. TR03CUX28 - Nación
TRA04CUX17 Apertura corta;Trámites [TR] / 04. Estáticos Varios / 17. TR04CUX17 - Ciudadanía Porteña; 17. TR04CUX17 - Ciudadanía Porteña
CU00CUX01 Experiencia Gospel;Cultura [CU];Cultura [CU]
SUA01CUX01 Apertura;Solicitudes - Suaci [SUACI] / 01. Espacio público / 01. SUA01CUX01 - Criadero de mosquitos ; 01. SUA01CUX01 - Criadero de mosquitos 
TR03CUX12 Búsqueda de fallecidos;Trámites [TR] / 03. Match directo / 12. TR03CUX12 - Cementerios; 12. TR03CUX12 - Cementerios
TR04CUX32  Primer pasaporte > Cómo lo hago;Trámites [TR] / 04. Estáticos Varios / 32. TR04CUX32 - Pasaporte; 32. TR04CUX32 - Pasaporte
DDHH01CUX01 Cómo es el trámite Constancia domicilio;Derechos Humanos [DDHH] / 01. Migrantes / 01. DDHH01CUX01 - Guía Migrante; 01. DDHH01CUX01 - Guía Migrante
TUR01CUX08 Confirmación de datos del menor;Turnos [TUR] / 01. SIGECI / 08. TUR01CUX08 - Turno para pasaporte; 08. TUR01CUX08 - Turno para pasaporte
SUA01CUX25 Parte del contenedor;Solicitudes - Suaci [SUACI] / 01. Espacio público / 25. SUA01CUX25 - Reparación de contenedores; 25. SUA01CUX25 - Reparación de contenedores
TR03CUX17 Apertura;Trámites [TR] / 03. Match directo / 17. TR03CUX17 - Desarrollo urbano y transporte - Transporte; 17. TR03CUX17 - Desarrollo urbano y transporte - Transporte
SUA01CUX01 Nueva denuncia;Solicitudes - Suaci [SUACI] / 01. Espacio público / 01. SUA01CUX01 - Criadero de mosquitos ; 01. SUA01CUX01 - Criadero de mosquitos 
DH01CAT03 Confirmación de barrio;Derivaciones [DER] / Derivación / Derivación a agente de IVC; Derivación a agente de IVC
SUA01CUX31 Departamento;Solicitudes - Suaci [SUACI] / 01. Espacio público / 31. SUA01CUX31 Obra sin permiso o cartel reglamentario; 31. SUA01CUX31 Obra sin permiso o cartel reglamentario
DDHH03CUX04 Dónde quedan;Derechos Humanos [DDHH] / 03. Niños: Derechos y Defensorías / 04. DDHH03CUX04 - Defensorías Zonales; 04. DDHH03CUX04 - Defensorías Zonales
CIU05CUX09 Plaza Mafalda;Ciudad [CIU] / 05. Sobre la Ciudad / 09- CIU05CUX09 - Espacios verdes; 09- CIU05CUX09 - Espacios verdes
CIU05CUX09 Plaza Belgrano;Ciudad [CIU] / 05. Sobre la Ciudad / 09- CIU05CUX09 - Espacios verdes; 09- CIU05CUX09 - Espacios verdes
TR02CUX05 Datos del alumno - Nombre;Trámites [TR] / 02. Integraciones STD / 05. TR02CUX05 - Entrega de Certificados Escolares para Ciudadanía Porteña- ; 05. TR02CUX05 - Entrega de Certificados Escolares para Ciudadanía Porteña- 
TR01CUX06 Qué necesito;Trámites [TR] / 01. TAD / 06. TR01CUX06 - Adecuación Provisoria Redeterminación de Precios; 06. TR01CUX06 - Adecuación Provisoria Redeterminación de Precios
TRA04CUX01 Pedido de doc;Trámites [TR] / 02. Integraciones STD / 10. TR02CUX10 - Solicitud de Certificado de Legalidad (EX TRA04CUX01); 10. TR02CUX10 - Solicitud de Certificado de Legalidad (EX TRA04CUX01)
Hablar con una persona derivado a WhatsApp;Derivaciones [DER] / Derivación / Derivación a agente de 147; Derivación a agente de 147
AGC01CUX01  Consultar estado;AGC [AGC] / 01. Habilitaciones e Inspecciones / 01. AGC01CUX01 - Habilitaciones; 01. AGC01CUX01 - Habilitaciones
TU03CUX02 Apertura;Turismo [TU] / 03. Lugares emblemáticos / 02. TU03CUX02 - Bar la Biela; 02. TU03CUX02 - Bar la Biela
TR02CUX04 Cómo es el trámite;Trámites [TR] / 02. Integraciones STD / 04. TR02CUX04 - Regularización dominial; 04. TR02CUX04 - Regularización dominial
CIU05CUX11 Error de envío;Ciudad [CIU] / 05. Sobre la Ciudad / 11. CIU05CUX11 Encuentro con vecinos; 11. CIU05CUX11 Encuentro con vecinos
SE02CAT01 Confirmación de datos;Derivaciones [DER] / Derivación / Deriva a agente de Ciberseguridad; Deriva a agente de Ciberseguridad
MO05CUX08 Validación - Tipo de documento;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
EDU03CUX09 Equipo de conducción;Educación [EDU] / 03. Docentes / 09. EDU03CUX09 - Tramitación Designaciones Interinas; 09. EDU03CUX09 - Tramitación Designaciones Interinas
sigeci_recordatorio_01;Notificaciones;Notificaciones
SUA01CUX05 Autos Abandonados - Pedir datos vehículo;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados; 05. SUA01CUX05 - Autos abandonados
TUR00CUX02 Superapertura corta;Turnos [TUR];Turnos [TUR]
SUA01CUX05 Autos Abandonados - Chequear refuerzos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados; 05. SUA01CUX05 - Autos abandonados
INN08CUX01 Ver mis suscripciones – Sin subtópicos DEMO;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Demo subtopicos; 01. INN08CUX01 - Demo subtopicos
SUA01CUX00 Apertura corta;Solicitudes - Suaci [SUACI];Solicitudes - Suaci [SUACI]
SUA01CUX05 Autos Abandonados - Solicitar patente por escrito;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados; 05. SUA01CUX05 - Autos abandonados
