Active	Topic path	Topic	Topic keywords	ID	Name	Triggers	Keywords	Bot Says	Variables	Tags
true				GabiBot:IMGXAJBIVGWTDOFP41H7:CLIENT_ACTION_ERROR	"Problema al ejecutar Acciones de Código"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:5V7XMND8ELUNREY2B8D6:CLIENT_ACTION_ERROR	"Problema al ejecutar Acciones de Código"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:XVUN8P86GBXL5S6D5ZRL:CLOSE_CONVERSATION	"Cerrar conversación"	""	""	""	[]	[]
true				GabiBot:XVUN8P86GBXL5S6D5ZRL:GENERATIVE_CHATBOT_RESPONSE_INTENT	"Generative Chatbot Response Intent"	""	""	"Por favor, aguarda unos segundos...\tConsulta en proceso, espera unos segundos...\tConsultando base de conocimiento, aguarda unos segundos...\tObteniendo una respuesta, espera unos segundos...\r\nTemas relacionados ??"	[]	[]
true				GabiBot-5aabcc574828c4f@bm.com-1634329015966	"ca_fetch"	"ca_fetch"	""	"fetch"	[]	[]
true				GabiBot:H5RRDAIFZXUJQVH7KWI3:ASSIGN_USER_TO_BOT	"Usuario asignado a chatbot"	""	""	""	[]	[]
true				GabiBot:GWVVDGT6YC3PX68WKBIC:USER_WAS_ASSIGNED_TO_AGENT	"Usuario asignado a agente"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:P2E6NCZP32P2IG7EPNBA:CLIENT_ACTION_ERROR	"Problema al ejecutar Acciones de Código"	""	""	"Hubo un problema procesando su pedido, por favor, intentelo de nuevo más tarde."	[]	[]
true				GabiBot:WNPE77IR80EXM8HIHVAU:ANYTHING	"Mensaje por defecto"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:XVUN8P86GBXL5S6D5ZRL:ONHOLD_ENDS	"Ha terminado el estado de espera del chat"	""	""	""	[]	[]
true				GabiBot:NRZBDV1K8YYI2WWSXLOX:CLOSE_CONVERSATION	"Cerrar conversación"	""	""	""	[]	[]
true				GabiBot:7H6SHTTL7LVCXJYFAO3F:ONHOLD_ENDS	"Ha terminado el estado de espera del chat"	""	""	""	[]	[]
true				GabiBot:GIFVDQ1JQXF3ANVI8BWH:GREETING	"Saludo"	"hola\r\ncomo va?\r\nbuen dia\r\nbuenas tardes\r\nbuenas noches"	""	"¡Hola${isEmpty(firstName)?then('', ' ' + firstName)}! Bienvenido a Gabi Bot\tOk!\t;)"	[]	[]
true				GabiBot:ADUP6MA4IFXYMRI8TU1D:ANYTHING	"Mensaje por defecto"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot-gabi@botmaker.io-1574344554630	"Test jsonlist"	"test_jsonlist"	""	"entre\r\njson list"	[TAGMIO]	[]
true				GabiBot-gabi@botmaker.io-1565202553332	"Test Question pills"	"pregunta\r\npills"	""	"Pregunta con opciones\r\npills"	[]	[]
true				GabiBot:QG1MTK8TWBCBD0JBMSW2:FIRST_MESSAGE	"Mensaje inicial"	""	""	"¡Bienvenido a Gabi Bot!\r\n¡Hola${isEmpty(firstName)?then('', ' ' + firstName)}! Bienvenido a Gabi Bot"	[]	[]
true				GabiBot:37ULNATFQ2AMLXB0ZSLF:GREETING	"Saludo"	"hola\r\ncomo va?\r\nbuen dia\r\nbuenas tardes\r\nbuenas noches"	""	"¡Hola${isEmpty(firstName)?then('', ' ' + firstName)}! Bienvenido a Gabi Bot\tOk!\t;)"	[]	[]
true				GabiBot:2NCOBTIHVF257W8NW1SU:LOCATION_SENT	"El usuario ha enviado una ubicación"	""	""	""	[]	[]
true				GabiBot:CAYJERJ234OUJD0HZN4Z:ONHOLD_ENDS	"Ha terminado el estado de espera del chat"	""	""	""	[]	[]
true				GabiBot:WNPE77IR80EXM8HIHVAU:USER_WAS_ASSIGNED_TO_AGENT	"Usuario asignado a agente"	""	""	"En este momento comienzas a ser atendido por un representante"	[]	[]
true				GabiBot:VDMG2LY4JLF8MXJP8POG:ONHOLD_ENDS	"Ha terminado el estado de espera del chat"	""	""	""	[]	[]
true				GabiBot:NRZBDV1K8YYI2WWSXLOX:LOCATION_SENT	"El usuario ha enviado una ubicación"	""	""	""	[]	[]
true				GabiBot:N75SQMWCFO1XV071OKJJ:ASSIGN_USER_TO_BOT	"Usuario asignado a chatbot"	""	""	""	[]	[]
true				GabiBot:2NCOBTIHVF257W8NW1SU:ANYTHING	"Mensaje por defecto"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot-gabi@botmaker.io-1570561629546	"Set name"	"set_name"	""	""	[]	[]
true				GabiBot:VDMG2LY4JLF8MXJP8POG:GREETING	"Saludo"	"hola\r\ncomo va?\r\nbuen dia\r\nbuenas tardes\r\nbuenas noches"	""	"¡Hola${isEmpty(firstName)?then('', ' ' + firstName)}! Bienvenido a Gabi Bot\tOk!\t;)"	[]	[]
true				GabiBot:EXPXS52N66BSQ1G38C7Z:ONHOLD_ENDS	"Ha terminado el estado de espera del chat"	""	""	""	[]	[]
true				GabiBot:MASTER:HANDLE_EXTERNAL_CRM_EVENT:salesforce	"Salesforce Webhooks"	""	""	""	[]	[]
true				GabiBot-1e3552aa495ae22@bm.com-1629759557418	"timeout usuario"	""	""	"timeout usuario"	[]	[]
true				GabiBot-gabi@botmaker.io-1577992611371	"test spread 3"	"test_spread_var"	""	""	[dummyData]	[]
true				GabiBot:RUN_ALWAYS	"Siempre ejecutar"	""	""	"Esto es una prueba"	[]	[]
true				GabiBot:BW5C4427UH3KQ62XTNMY:USER_WAS_ASSIGNED_TO_AGENT	"Usuario asignado a agente"	""	""	"En este momento comienzas a ser atendido por un representante"	[]	[]
true				GabiBot:ADUP6MA4IFXYMRI8TU1D:USER_WAS_ASSIGNED_TO_AGENT	"Usuario asignado a agente"	""	""	"En este momento comienzas a ser atendido por un representante"	[]	[]
true				GabiBot-0631f7d5468ac64@bm.com-1614893455637	"enviar_mail"	"enviar_mail"	""	"fin"	[tabId]	[]
true				GabiBot:BW5C4427UH3KQ62XTNMY:ANYTHING	"Mensaje por defecto"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:N75SQMWCFO1XV071OKJJ:CLOSE_CONVERSATION	"Cerrar conversación"	""	""	""	[]	[]
true				GabiBot:JB6R3UJZPG4SWUZQ20H7:LOCATION_SENT	"El usuario ha enviado una ubicación"	""	""	""	[]	[]
true				GabiBot-c9ee62ba49c8311@bm.com-1621895169877	"ca structure"	"ca_structure"	""	"CA Structure"	[]	[]
true				GabiBot-gabi@botmaker.io-1592794913245	"azure"	"azure"	""	"entre\r\nsali"	[]	[]
true				GabiBot-gabi@botmaker.io-1570108044224	"test error ca"	"error_ca"	""	"entre\r\nfinish"	[]	[]
true				GabiBot:H5RRDAIFZXUJQVH7KWI3:CLOSE_CONVERSATION	"Cerrar conversación"	""	""	""	[]	[]
true				GabiBot:BW5C4427UH3KQ62XTNMY:RUN_ALWAYS	"Ejecutar siempre"	""	""	""	[]	[]
true				GabiBot:NRZBDV1K8YYI2WWSXLOX:ASSIGN_USER_TO_BOT	"Usuario asignado a chatbot"	""	""	""	[]	[]
true				GabiBot:CLIENT_ACTION_ERROR	"Problema al ejecutar acciones de Código"	""	""	"Hubo un problema procesando su pedido, por favor, intentelo de nuevo más tarde."	[]	[]
true				GabiBot:N75SQMWCFO1XV071OKJJ:FIRST_MESSAGE	"Mensaje inicial"	""	""	""	[]	[]
true				GabiBot:75WLOCD4WQB03JOV2EP2:USER_STARTS_WAITING_FOR_AGENT	"En espera de atención"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot-KW5vbpYXrFnoefkfs3to@b.m-1756158886353	"No"	""	""	""	[]	[]
true				GabiBot:37ULNATFQ2AMLXB0ZSLF:RUN_ALWAYS	"Ejecutar siempre"	""	""	""	[]	[]
true				GabiBot-15c8907d42fb237@bm.com-1614081257289	"nuevo nombre para publicar"	"test_publicado\r\notro trigger"	""	"texto pendiente a publicar"	[]	[]
true				GabiBot:48KNZNKIZFMDI8RY6SR5:USER_STARTS_WAITING_FOR_AGENT	"En espera de atención"	""	""	"Por favor aguarda. Pronto un agente se contactara contigo"	[]	[]
true				GabiBot:48KNZNKIZFMDI8RY6SR5:CLOSE_CONVERSATION	"Cerrar conversación"	""	""	""	[]	[]
true				GabiBot-gabi@botmaker.io-1599486003761	"emoji test"	"??"	""	"emoji \r\nemoji ${test}\r\nentre"	[test]	[]
true				GabiBot:EXPXS52N66BSQ1G38C7Z:CLIENT_ACTION_ERROR	"Problema al ejecutar Acciones de Código"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:P2E6NCZP32P2IG7EPNBA:USER_ENCOUNTER_NO_AGENTS	"Sin agentes disponibles"	""	""	"En este momento no estamos atendiendo. Por favor inténtalo más tarde"	[]	[]
true				GabiBot-dario@botmaker.io-1573222825554	"DARIO Test SaveLastIntentionVisibleToUser"	"testdariotest"	""	"Testing Dario.\r\nAuxiliar es: ${auxiliar}"	[]	[]
true				GabiBot:VDMG2LY4JLF8MXJP8POG:USER_ENCOUNTER_NO_AGENTS	"Sin agentes disponibles"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:P2E6NCZP32P2IG7EPNBA:LOCATION_SENT	"El usuario ha enviado una ubicación"	""	""	""	[]	[]
true				GabiBot-gabi@botmaker.io-1566399416704	"INTENT 1"	"1 olá gostaria de mais informações sobre imóveis da tenda."	""	"[1] Olá! Gostaria de mais informações sobre imóveis da Tenda."	[]	[]
true				GabiBot:5V7XMND8ELUNREY2B8D6:ONHOLD_ENDS	"Ha terminado el estado de espera del chat"	""	""	""	[]	[]
true				GabiBot-gabi@botmaker.io-1563983828764	"carousel con botones"	"carouselconbotones"	""	""	[]	[]
true				GabiBot:ADUP6MA4IFXYMRI8TU1D:ONHOLD_ENDS	"Ha terminado el estado de espera del chat"	""	""	""	[]	[]
true				GabiBot:6NVRYSC2XRNCJIVY5F7Y:USER_STARTS_WAITING_FOR_AGENT	"En espera de atención"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:BW5C4427UH3KQ62XTNMY:USER_ENCOUNTER_NO_AGENTS	"Sin agentes disponibles"	""	""	"En este momento no estamos atendiendo. Por favor inténtalo más tarde"	[]	[]
true				GabiBot:B2C7J886MX7NNJHCKK1D:LOCATION_SENT	"El usuario ha enviado una ubicación"	""	""	""	[]	[]
true				GabiBot:00CCH1UBYYK82D1QDIH3:USER_STARTS_WAITING_FOR_AGENT	"En espera de atención"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:LZHQR4GVNOQW70PLBICR:DISAMBIGUATION_INTENT	"Mostrar opciones ambiguas"	""	""	"Encontré varios temas al respecto. ¿Estás queriendo decir algo de esto?"	[]	[]
true				GabiBot-SvZwDjSd43u2g4s5aiwb@b.m-1756158886353	"Despedida"	""	""	"Esperamos que la información haya sido útil. Que tengas un buén día."	[]	[]
true				GabiBot:OG4ID2S8YSDPPFAPQ05F:GENERATIVE_CHATBOT_RESPONSE_INTENT	"Generative Chatbot Response Intent"	""	""	"Por favor, aguarda unos segundos...\tConsulta en proceso, espera unos segundos...\tConsultando base de conocimiento, aguarda unos segundos...\tObteniendo una respuesta, espera unos segundos...\r\nTemas relacionados ??"	[]	[]
true				GabiBot:H5RRDAIFZXUJQVH7KWI3:RUN_ALWAYS	"Ejecutar siempre"	""	""	""	[]	[]
true				GabiBot:LZHQR4GVNOQW70PLBICR:LOCATION_SENT	"El usuario ha enviado una ubicación"	""	""	""	[]	[]
false				GabiBot-8455369e4bbb9ff@bm.com-1621880070042	"test_api 2"	"test_api"	""	"Ejecucion de un servicio externo\r\nFin de ejecucion"	[]	[]
true				GabiBot:N75SQMWCFO1XV071OKJJ:CONTACT_SENT	"El usuario ha enviado un contacto"	""	""	""	[]	[]
true				GabiBot:CAYJERJ234OUJD0HZN4Z:CLIENT_ACTION_ERROR	"Problema al ejecutar Acciones de Código"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:2NCOBTIHVF257W8NW1SU:DISAMBIGUATION_INTENT	"Mostrar opciones ambiguas"	""	""	"Encontré varios temas al respecto. ¿Estás queriendo decir algo de esto?"	[]	[]
false				GabiBot:RUN_ON_MUTED_BOT_OPERATOR	"Acciones cuando el bot asignado esta muteado"	""	""	""	[]	[]
true				GabiBot:75WLOCD4WQB03JOV2EP2:FIRST_MESSAGE	"Mensaje inicial"	""	""	""	[]	[]
true				GabiBot:EXPXS52N66BSQ1G38C7Z:USER_ENCOUNTER_NO_AGENTS	"Sin agentes disponibles"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot-gabi@botmaker.io-1574953042785	"test iamge"	"test_imagen"	""	"Por favor, envíe una imagen de su documento\r\nLa imagen es ${imagenDocumento}"	[imagenDocumento]	[]
true				GabiBot:6NVRYSC2XRNCJIVY5F7Y:ONHOLD_ENDS	"Ha terminado el estado de espera del chat"	""	""	""	[]	[]
true				GabiBot-gabi@botmaker.io-1572298282856	"test pdf"	"test_pdf_gab"	""	"test\r\ncaption de la imagen\r\ntermine"	[]	[]
true				GabiBot:VDMG2LY4JLF8MXJP8POG:CLIENT_ACTION_ERROR	"Problema al ejecutar Acciones de Código"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot-hugo@botmaker.com-1727833341886-6129	"TestGchat"	""	""	"Debido a que estás participando en la versión beta de Google, debes gestionar la información de este bot en ese espacio. https://mail.google.com/mail/u/0/?ogbl#chat/home"	[]	[]
true				GabiBot:IMGXAJBIVGWTDOFP41H7:ASSIGN_USER_TO_BOT	"Usuario asignado a chatbot"	""	""	""	[]	[]
true				GabiBot:00CCH1UBYYK82D1QDIH3:USER_WAS_ASSIGNED_TO_AGENT	"Usuario asignado a agente"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:WNPE77IR80EXM8HIHVAU:CONTACT_SENT	"El usuario ha enviado un contacto"	""	""	""	[]	[]
true				GabiBot:GWVVDGT6YC3PX68WKBIC:USER_ENCOUNTER_NO_AGENTS	"Sin agentes disponibles"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:BW5C4427UH3KQ62XTNMY:ASSIGN_USER_TO_BOT	"Usuario asignado a chatbot"	""	""	""	[]	[]
true				GabiBot:QRKJLXNDGM4VJA2ZXXKL:CONTACT_SENT	"El usuario ha enviado un contacto"	""	""	""	[]	[]
true				GabiBot-gabi@botmaker.io-1569881117991	"TEST otro inicial"	"hola"	"(hola)"	"otra intencion"	[]	[]
true				GabiBot:48KNZNKIZFMDI8RY6SR5:GREETING	"Saludo"	"hola\r\ncomo va?\r\nbuen dia\r\nbuenas tardes\r\nbuenas noches"	""	"¡Hola${isEmpty(firstName)?then('', ' ' + firstName)}! Bienvenido a Gabi Bot\tOk!\t;)"	[]	[]
true				GabiBot:00CCH1UBYYK82D1QDIH3:CONTACT_SENT	"El usuario ha enviado un contacto"	""	""	""	[]	[]
true				GabiBot-gabi@botmaker.io-1564463122959	"Test Imagenes"	"imagenes"	""	""	[]	[]
true				GabiBot:telegram_RESPONSES	"Respuestas específicas para Telegram"	""	""	"Te dejo las opciones más abajo. ??"	[]	[]
true				GabiBot:75WLOCD4WQB03JOV2EP2:ASSIGN_USER_TO_BOT	"Usuario asignado a chatbot"	""	""	""	[]	[]
true				GabiBot:2A18P0WWJMC0IMG66HKR:GREETING	"Saludo"	"hola\r\ncomo va?\r\nbuen dia\r\nbuenas tardes\r\nbuenas noches"	""	"¡Hola${isEmpty(firstName)?then('', ' ' + firstName)}! Bienvenido a Gabi Bot\tOk!\t;)"	[]	[]
true				GabiBot-9b49923646fbc48@bm.com-1629759543462	"timeout agente"	""	""	"tiemout agente"	[]	[]
true				GabiBot-gabi@botmaker.io-1602773160768	"  hola vomo va    "	""	""	"testt"	[]	[]
true				GabiBot:GIFVDQ1JQXF3ANVI8BWH:CLIENT_ACTION_ERROR	"Problema al ejecutar Acciones de Código"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:OG4ID2S8YSDPPFAPQ05F:CONTACT_SENT	"El usuario ha enviado un contacto"	""	""	""	[]	[]
true				GabiBot-50295c1a42591c7@bm.com-1622718540762	"CA COMPLEX"	"ca_complex"	""	""	[]	[]
true				GabiBot:CLOSE_CONVERSATION	"Cerrar Conversación"	""	""	"Cerré ;)\r\nsdfasdf asdfasdf asdfsadf ??"	[]	[]
true				GabiBot:B2C7J886MX7NNJHCKK1D:FIRST_MESSAGE	"Mensaje inicial"	""	""	""	[]	[]
true				GabiBot:6NVRYSC2XRNCJIVY5F7Y:USER_ENCOUNTER_NO_AGENTS	"Sin agentes disponibles"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:GIFVDQ1JQXF3ANVI8BWH:USER_ENCOUNTER_NO_AGENTS	"Sin agentes disponibles"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot-gabi@botmaker.io-1577991127662	"test spreadsheet"	"test_spreadsheet"	""	"entre spread"	[]	[]
true				GabiBot:QG1MTK8TWBCBD0JBMSW2:ANYTHING	"Mensaje por defecto"	""	""	"Te responderemos a la brevedad. Bot 2.0 ??\r\nesto es un menu"	[]	[]
true				GabiBot:NRZBDV1K8YYI2WWSXLOX:GENERATIVE_CHATBOT_RESPONSE_INTENT	"Generative Chatbot Response Intent"	""	""	"Por favor, aguarda unos segundos...\tConsulta en proceso, espera unos segundos...\tConsultando base de conocimiento, aguarda unos segundos...\tObteniendo una respuesta, espera unos segundos...\r\nTemas relacionados ??"	[]	[]
true				GabiBot:N75SQMWCFO1XV071OKJJ:CLIENT_ACTION_ERROR	"Problema al ejecutar Acciones de Código"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:H5RRDAIFZXUJQVH7KWI3:ONHOLD_ENDS	"Ha terminado el estado de espera del chat"	""	""	""	[]	[]
true				GabiBot:NRZBDV1K8YYI2WWSXLOX:ONHOLD_ENDS	"Ha terminado el estado de espera del chat"	""	""	""	[]	[]
true				GabiBot:NRZBDV1K8YYI2WWSXLOX:FIRST_MESSAGE	"Mensaje inicial"	""	""	""	[]	[]
true				GabiBot:CAYJERJ234OUJD0HZN4Z:GENERATIVE_CHATBOT_RESPONSE_INTENT	"Generative Chatbot Response Intent"	""	""	"Por favor, aguarda unos segundos...\tConsulta en proceso, espera unos segundos...\tConsultando base de conocimiento, aguarda unos segundos...\tObteniendo una respuesta, espera unos segundos...\r\nTemas relacionados ??"	[]	[]
true				GabiBot:QRKJLXNDGM4VJA2ZXXKL:GREETING	"Saludo"	"hola\r\ncomo va?\r\nbuen dia\r\nbuenas tardes\r\nbuenas noches"	""	"¡Hola${isEmpty(firstName)?then('', ' ' + firstName)}! Bienvenido a Gabi Bot\tOk!\t;)"	[]	[]
true				GabiBot:YCW42MABYIF77MMD7DRI:LOCATION_SENT	"El usuario ha enviado una ubicación"	""	""	""	[]	[]
true				GabiBot:BW5C4427UH3KQ62XTNMY:CLOSE_CONVERSATION	"Cerrar conversación"	""	""	""	[]	[]
true				GabiBot:YCW42MABYIF77MMD7DRI:FIRST_MESSAGE	"Mensaje inicial"	""	""	""	[]	[]
true				GabiBot:N75SQMWCFO1XV071OKJJ:RUN_ALWAYS	"Ejecutar siempre"	""	""	""	[]	[]
true				GabiBot:QRKJLXNDGM4VJA2ZXXKL:GENERATIVE_CHATBOT_RESPONSE_INTENT	"Generative Chatbot Response Intent"	""	""	"Por favor, aguarda unos segundos...\tConsulta en proceso, espera unos segundos...\tConsultando base de conocimiento, aguarda unos segundos...\tObteniendo una respuesta, espera unos segundos...\r\nTemas relacionados ??"	[]	[]
true				GabiBot-gabi@botmaker.io-1564687765097	"Test attachmen"	"testboton"	""	"attachment\r\ntermine de subir attachment"	[attachment]	[]
true				GabiBot:QG1MTK8TWBCBD0JBMSW2:LOCATION_SENT	"El usuario ha enviado una ubicación"	""	""	""	[]	[]
true				GabiBot:CAYJERJ234OUJD0HZN4Z:USER_ENCOUNTER_NO_AGENTS	"Sin agentes disponibles"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:2NCOBTIHVF257W8NW1SU:FIRST_MESSAGE	"Mensaje inicial"	""	""	"¡Bienvenido a Gabi Bot!\r\n¡Hola${isEmpty(firstName)?then('', ' ' + firstName)}! Bienvenido a Gabi Bot"	[]	[]
true				GabiBot:OG4ID2S8YSDPPFAPQ05F:ONHOLD_ENDS	"Ha terminado el estado de espera del chat"	""	""	""	[]	[]
true				GabiBot-gabi@botmaker.io-1561385628610	"carousel_CA"	"carouselca"	""	"termine"	[]	[]
true				GabiBot:IMGXAJBIVGWTDOFP41H7:CLOSE_CONVERSATION	"Cerrar conversación"	""	""	""	[]	[]
true				GabiBot:B2C7J886MX7NNJHCKK1D:CLIENT_ACTION_ERROR	"Problema al ejecutar Acciones de Código"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:N75SQMWCFO1XV071OKJJ:USER_ENCOUNTER_NO_AGENTS	"Sin agentes disponibles"	""	""	"Te responderemos a la brevedad"	[]	[]
true				GabiBot:7H6SHTTL7LVCXJYFAO3F:DISAMBIGUATION_INTENT	"Mostrar opciones ambiguas"	""	""	"Encontré varios temas al respecto. ¿Estás queriendo decir algo de esto?"	[]	[]
true				GabiBot:75WLOCD4WQB03JOV2EP2:LOCATION_SENT	"El usuario ha enviado una ubicación"	""	""	""	[]	[]
true				GabiBot:B2C7J886MX7NNJHCKK1D:RUN_ALWAYS	"Ejecutar siempre"	""	""	""	[]	[]
true				GabiBot:75WLOCD4WQB03JOV2EP2:CLOSE_CONVERSATION	"Cerrar conversación"	""	""	""	[]	[]
true				GabiBot:5V7XMND8ELUNREY2B8D6:GENERATIVE_CHATBOT_RESPONSE_INTENT	"Generative Chatbot Response Intent"	""	""	"Por favor, aguarda unos segundos...\tConsulta en proceso, espera unos segundos...\tConsultando base de conocimiento, aguarda unos segundos...\tObteniendo una respuesta, espera unos segundos...\r\nTemas relacionados ??"	[]	[]
true				GabiBot:JB6R3UJZPG4SWUZQ20H7:RUN_ON_MUTED_BOT_OPERATOR	"Acciones cuando el bot asignado esta muteado"	"salir"	"(salir)"	"continuar con bot"	[]	[]
false	test_TimeOutAgent	test_TimeOutAgent		GabiBot-rguh5v1xln@b.m-1626900636784	"user 15"	""	""	"user 15 ${.now}"	[]	[]
true	test_TimeOutAgent	test_TimeOutAgent		GabiBot-76j9n1agf6@b.m-1626914647274	"5 min 2"	""	""	""	[]	[]
false	test_TimeOutAgent	test_TimeOutAgent		GabiBot-syjmfgehue@b.m-1626911506026	"user 5 min"	""	""	"user 5 min tiempo  ${.now}"	[]	[]
false	test_TimeOutAgent	test_TimeOutAgent		GabiBot-qhs6qnrpj7@b.m-1626914189659	"5 sec bis"	""	""	"5 secs bis ${.now}"	[]	[]
false	test_TimeOutAgent	test_TimeOutAgent		GabiBot-g6ivou0y0d@b.m-1626895424730	"10_user_gabi"	""	""	"10 user gabi ${.now}"	[]	[]
false	test_TimeOutAgent	test_TimeOutAgent		GabiBot-mil5ol1rxm@b.m-1626913959115	"user 10 secs"	""	""	"user 10 bis ${.now}"	[]	[]
false	test_TimeOutAgent	test_TimeOutAgent		GabiBot-h5b19s7ky2@b.m-1626914053204	"10 sec user"	""	""	"10 secs 3 ${.now}"	[]	[]
true	test_TimeOutAgent	test_TimeOutAgent		GabiBot-mzhidhh7bj@b.m-1626918605055	"aget 20"	""	""	""	[]	[]
true	test_TimeOutAgent	test_TimeOutAgent		GabiBot-rkl4afye2e@b.m-1626914712390	"5 min 3"	""	""	""	[]	[]
true	test_TimeOutAgent	test_TimeOutAgent		GabiBot-43t5rf3vy3@b.m-1694208658742	"correr ca"	""	""	""	[]	[]
false	test_TimeOutAgent	test_TimeOutAgent		GabiBot-4vq1e9uhq0@b.m-1626914388313	"agente 5 bis"	""	""	"agente bis ${.now}"	[]	[]
false	test_TimeOutAgent	test_TimeOutAgent		GabiBot-rbrne3tjj3@b.m-1626914363675	"agetn 5"	""	""	"agent 5 ${.now}"	[]	[]
false	test_TimeOutAgent	test_TimeOutAgent		GabiBot-yyqcv8sa5v@b.m-1626913910816	"5 min user"	""	""	"user 5 min pepe"	[]	[]
false	test_TimeOutAgent	test_TimeOutAgent		GabiBot-kn6eb3yp6m@b.m-1626914680215	"5 min user bis "	""	""	"user 5 min biss ${.now}"	[]	[]
false	test_TimeOutAgent	test_TimeOutAgent		GabiBot-vpt03sfiq3@b.m-1626914166245	"5 secs"	""	""	"5 secs ${.now}"	[]	[]
false	test_TimeOutAgent	test_TimeOutAgent		GabiBot-tkdfkwgc2z@b.m-1626914077684	"user 15 bis"	""	""	"user 15 bis ${.now}"	[]	[]
true	Notificaciones Notificaciones	Notificaciones, Notificaciones		GabiBot:WaTemplate:KQJ134FD2Y2EIUHV0SDA	"Texto plano"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:JXIZL05Q3H2K2FFLXXD5	"test slack 003 - 29/03/2023 17:20"	""	""	"Test slackkk"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:MGH2VRQLGY6W2TC46NUD	"Test pbar cancel - 29/08/2022 11:53"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:T45W5JYAIUYSEIKMKEJD	"teteeeee - 18/08/2022 11:07"	""	""	"test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:TK7YZS7PKIQTBJRUHEZV	"test go to - 12/08/2022 14:49"	""	""	"notifcicaion"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:OMSRX8WRTD6SA7I5AH8N	"Test Envío Ale 3 - 07/28/2022 16:20"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:6BI63Q0YKN8IWDQUG0K8	"Test Envío Ale 5 - 07/28/2022 16:39"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ENZZMI1DKGJBFE11D2UE	"Cancel test 2 - 28/07/2022 17:39"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:Y7EE2BSMDTNHXM2Y2C7A	"Test Nico In Progress 12 - 22/07/2022 17:40"	""	""	"TEST!!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:55AMVWF518BD3JIERVNQ	"Test Nico pbar - 29/08/2022 11:21"	""	""	"Hola!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ENUXZF4I8SM0QY5GHHKP	"Cancel test - 28/07/2022 17:32"	""	""	"Test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:2EE8HR3H8DUXWAB83K8E	"test notification - 29/07/2022 12:40"	""	""	"hola test cancelado"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:0NBZZ22VGBNWNLPX8E0O	"Test cancel 3 - 28/07/2022 15:34"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:HCSWYYI1WCEFW34IXWTN	"Cancel test 13 - 28/07/2022 23:16"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:W8LOY6IRGIXFDBYK7W7B	"TEST CANCEL NICO PBAR7 - 29/08/2022 14:45"	""	""	"TEST"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ZQ4IOB7ICO1YC75REUMK	"Test Envío Ale 6 - 07/28/2022 16:47"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ATFYHW1TBIC84MHST58A	"TEST CANCEL NICO PBAR11 - 29/08/2022 15:08"	""	""	"TEST"	[]	[]
