Name;Topic path;Topic
Consulta de Expedientes Electrónicos *Apertura;Trámites [TR] / 04. Estáticos Varios / 38. TR04CUX38 - Consulta de Expedientes Electrónicos | Trámites STD; 38. TR04CUX38 - Consulta de Expedientes Electrónicos | Trámites STD
MO01CUX01 Soy taxista;Movilidad [MO] / 01. BA Taxi / 01. MO01CUX01 - BA Taxi; 01. MO01CUX01 - BA Taxi
Código Postal por ubicación actual 2;Ciudad [CIU] / 05. Sobre la Ciudad / 05. CIU05CUX05 Buscar Código Postal; 05. CIU05CUX05 Buscar Código Postal
TR04CUX08 Asiento de la defunción en la libreta de matrimonio;Trámites [TR] / 04. Estáticos Varios / 08. TR04CUX08 - Asiento de la defunción en la libreta de matrimonio; 08. TR04CUX08 - Asiento de la defunción en la libreta de matrimonio
SE01CUX06 No, quiero corregir II;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
TUR01CUX01 Elegir fecha > No sirve;Turnos [TUR] / 01. SIGECI / 01. TUR01CUX01 - Turno Nuevo ejemplar DNI; 01. TUR01CUX01 - Turno Nuevo ejemplar DNI
CXF01CUX01 Difícil Integraciones;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 01. CXF01CUX01 - Feedback Boti Integraciones; 01. CXF01CUX01 - Feedback Boti Integraciones
Costos del trámite | Disolución de Unión Civil / Convivencial;Trámites [TR] / 04. Estáticos Varios / 26. TR04CUX26 - Disolución de Unión Civil | Convivencial; 26. TR04CUX26 - Disolución de Unión Civil | Convivencial
MO04CUX05 Cómo registrarla;Movilidad [MO] / 04. Transporte / 05. MO04CUX05 - SUBE; 05. MO04CUX05 - SUBE
VI01CUX03 Validar datos;Trámites [TR] / 02. Integraciones STD / 03. TR02CUX03 VI01CUX03 - Copia de escritura; 03. TR02CUX03 VI01CUX03 - Copia de escritura
SUA01CUX14 Hay solicitudes existentes - Preguntar refuerzos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 14. SUA01CUX14 - Reparación de Baches; 14. SUA01CUX14 - Reparación de Baches
AGC02CUX01 Registrar ascensor ;AGC [AGC] / 02. Otros trámites / 01. AGC02CUX01 - Ascensores; 01. AGC02CUX01 - Ascensores
SUA01CUX13 Cuestionario;Solicitudes - Suaci [SUACI] / 01. Espacio público / 13. SUA01CUX13 - Falta de conservación de fachada; 13. SUA01CUX13 - Falta de conservación de fachada
TR02CUX05 - Mensaje try catch;Trámites [TR] / 02. Integraciones STD / 05. TR02CUX05 - Entrega de Certificados Escolares para Ciudadanía Porteña- ; 05. TR02CUX05 - Entrega de Certificados Escolares para Ciudadanía Porteña- 
EDU04CUX25 Se me rompió;Educación [EDU] / 04. Educación Escolar / 25. EDU04CUX25 - Plan Sarmiento; 25. EDU04CUX25 - Plan Sarmiento
SUA01CUX07 No Encontró Ubicación - Reparación de luminaria;Solicitudes - Suaci [SUACI] / 01. Espacio público / 07. SUA01CUX07 - Reparación de luminaria / Errores | Reparación de luminaria; Errores | Reparación de luminaria
DH08CUX02 Sí, dale V3M2;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
TUR01CUX09 Confirmación de datos del menor;Turnos [TUR] / 01. SIGECI / 09. TUR01CUX09 Turno para cambio de domicilio; 09. TUR01CUX09 Turno para cambio de domicilio
CU04CUX39 Paseo de Pascuas ;"Cultura [CU] / 04. Festivales y ""Día de -Noche de"" / 39. CU04CUX39 - Pascua en la ciudad"; 39. CU04CUX39 - Pascua en la ciudad
MO05CUX15 Cambio de género;Movilidad [MO] / 05. Licencias / 15. MO05CUX15 - Cambio de datos en la licencia de conducir; 15. MO05CUX15 - Cambio de datos en la licencia de conducir
SE02CUX01 Robo de cuentas;Seguridad [SE] / 02. Ciberseguridad / 01. SE02CUX01 - Ciberestafas; 01. SE02CUX01 - Ciberestafas
CIU05CUX03 Cómo viajo Colegiales;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad / 08- CIU05CUX03 - Colegiales; 08- CIU05CUX03 - Colegiales
SE01CUX06 Error de dirección;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
CU05CUX01 Puntos digitales;Cultura [CU] / 05. Bibliotecas / 01. CU05CUX01 - Red de Bibliotecas de la Ciudad ; 01. CU05CUX01 - Red de Bibliotecas de la Ciudad 
MO10CUX04 Apertura;Movilidad [MO] / 10. Metrobus / 04. MO10CUX04 - Metrobus Juan B. Justo; 04. MO10CUX04 - Metrobus Juan B. Justo
MO03CUX01 Quiero sacarlo Abono social;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
BOT02CUX05 C1;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
MO05CUX10 DDJJ No acepta - final ;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
CIU05CUX10 Almagro;Ciudad [CIU] / 05. Sobre la Ciudad / 10- CIU05CUX10 - Murales / CIU05CUX10 - Almagro; CIU05CUX10 - Almagro
DE02CUX01 Dónde quedan;Deportes [DE] / 02. Colonias de verano / 01. DE02CUX01 - Colonias de verano 2026; 01. DE02CUX01 - Colonias de verano 2026
AGC01CUX01  Cómo es el trámite;AGC [AGC] / 01. Habilitaciones e Inspecciones / 01. AGC01CUX01 - Habilitaciones; 01. AGC01CUX01 - Habilitaciones
MO05CUX13 Dirección no encontrada por 2° vez;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
SA06CUX02 miBA;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
AGC02CUX03 Cómo lo hago Paso 3;AGC [AGC] / 02. Otros trámites / 03. AGC03CUX03 - Carnet Manipulador de Alimentos; 03. AGC03CUX03 - Carnet Manipulador de Alimentos
INN08CUX01 Educación DEMO;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Demo subtopicos; 01. INN08CUX01 - Demo subtopicos
TUR01CUX06 Escenario CUIL Tipo de documento;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
DH03CUX01 Subapertura estática;Desarrollo humano [DH] / 03. Accesibilidad / 01. DH03CUX01 - Accesibilidad; 01. DH03CUX01 - Accesibilidad
MO05CUX11 DDJJ No acepta ;Movilidad [MO] / 05. Licencias / 11. MO05CUX11 Ficha de salud; 11. MO05CUX11 Ficha de salud
GE01CUX02 Apertura;Género [GE] / 01. Violencias / 02. GE01CUX02 - Violencia contra la mujer; 02. GE01CUX02 - Violencia contra la mujer
EP05CUX02 Actividad física;Espacio Público [EP] / 05. Parque de la Ciudad / EP05CUX02 - Estaciones Saludables ; EP05CUX02 - Estaciones Saludables 
AM04CUX04 Visitas guiadas;Ambiente [AM] / 04. Reservas y espacios / 04. AM04CUX04 - Paseo Ambiental del Sur; 04. AM04CUX04 - Paseo Ambiental del Sur
ED00CUX01 Diseño curricular Salida Final;Educación [EDU] / 00. Estructura completa / 01. ED00CUX01  Superapertura + Bifurcadores; 01. ED00CUX01  Superapertura + Bifurcadores
DH08CUX03  Apertura de contingencia II;Desarrollo humano [DH] / 11. Inclusión financiera / 03. DH11CUX03 Curso virtual de Identidad de Marca; 03. DH11CUX03 Curso virtual de Identidad de Marca
TR03CUX17 Taxis y remises;Trámites [TR] / 03. Match directo / 17. TR03CUX17 - Desarrollo urbano y transporte - Transporte; 17. TR03CUX17 - Desarrollo urbano y transporte - Transporte
OB05CUX02 Registro de plano;Obras [OBR] / 05. DGROC / 02. OB05CUX02 -Super Apertura Obras - DGROC  ; 02. OB05CUX02 -Super Apertura Obras - DGROC  
DH11CUX08 Video 1 Pregunta 1;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
AGC02CUX01 Mantenimientos;AGC [AGC] / 02. Otros trámites / 01. AGC02CUX01 - Ascensores; 01. AGC02CUX01 - Ascensores
GA01CUX01 Mercados;Gastronomía [GA] / 01. Patios y mercados / 01. GA01CUX01 - Patios y mercados; 01. GA01CUX01 - Patios y mercados
BOT06CUX01 Adivinanza 3;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
GA01CUX01 Apertura corta;Gastronomía [GA] / 01. Patios y mercados / 01. GA01CUX01 - Patios y mercados; 01. GA01CUX01 - Patios y mercados
EDU04CUX19 Proyectos ganadores;Educación [EDU] / 04. Educación Escolar / 19. EDU04CUX19 - Minecraft: Escuelas Reinventando Buenos Aires; 19. EDU04CUX19 - Minecraft: Escuelas Reinventando Buenos Aires
SUA01CUX05 Autos Abandonados - Hay Personas;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados; 05. SUA01CUX05 - Autos abandonados
NI02CUX01 Otros planes;Niñez [NI] / 02. SAP NIÑEZ / 01. NI02CUX01 SAP de Niñez y Adolescencia; 01. NI02CUX01 SAP de Niñez y Adolescencia
MO03CUX01 Viajo con mi mascota;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
MO05CUX15 Partida de nacimiento;Movilidad [MO] / 05. Licencias / 15. MO05CUX15 - Cambio de datos en la licencia de conducir; 15. MO05CUX15 - Cambio de datos en la licencia de conducir
MO05CUX13 Sí, quiero ;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
SE01CUX06 Info adicional – Persona física;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
OB05CUX02 Qué necesito demolición;Obras [OBR] / 05. DGROC / 02. OB05CUX02 -Super Apertura Obras - DGROC  ; 02. OB05CUX02 -Super Apertura Obras - DGROC  
INN10CUX01 Para qué se usa;Innovación [INN] / 10. Boti LLM / 01. INN10CUX01 - Chat GPT y LLMs; 01. INN10CUX01 - Chat GPT y LLMs
DH11CUX08 Video 4 Pregunta 1;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
BOT02CUX05 I1 Incorrecta 2;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
SUA01CUX00  Vehículos ;Solicitudes - Suaci [SUACI];Solicitudes - Suaci [SUACI]
EDU04CUX06 Frase 3 - Verdad;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
BOT02CUX07 Arte Incorrecto;Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras; 07. BOT02CUX07 - Atrapalabras
TUR01CUX10 Corroboración de datos;Turnos [TUR] / 01. SIGECI / 10. TUR01CUX10 Turno para acta de tránsito; 10. TUR01CUX10 Turno para acta de tránsito
TUR00CUX02 Para vehículos;Turnos [TUR];Turnos [TUR]
DE03CUX01 Otras piletas;Deportes [DE] / 03. Recreación / 01. DE03CUX1 Piletas de la ciudad; 01. DE03CUX1 Piletas de la ciudad
TR01CUX06 Apertura;Trámites [TR] / 01. TAD / 06. TR01CUX06 - Adecuación Provisoria Redeterminación de Precios; 06. TR01CUX06 - Adecuación Provisoria Redeterminación de Precios
SA06CUX02 No hay teléfono en SIGHEOS;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
EDU02CUX02 Apertura;Educación [EDU] / 02. Cursos y talleres / 02. EDU02CUX02 - Educación No Formal; 02. EDU02CUX02 - Educación No Formal
TR00CUX01 Apertura corta;Trámites [TR];Trámites [TR]
MO05CUX09 Cadena de validaciones;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
SA14CUX01 Apertura;Salud [SA] / 14. Cáncer de mama / 01. SA14CUX01 - Prevención cáncer de mama; 01. SA14CUX01 - Prevención cáncer de mama
Cierre sin pills WA;0. Core del bot (No tocar);0. Core del bot (No tocar)
DH11CUX02 Chat por whatsapp;Desarrollo humano [DH] / 11. Inclusión financiera / 02. DH11CUX02 Identidad de marca (estático); 02. DH11CUX02 Identidad de marca (estático)
GE01CUX03 Denuncia acoso callejero;Género [GE] / 01. Violencias / 03. GE01CUX03 - Acoso callejero; 03. GE01CUX03 - Acoso callejero
SA08CUX01 Campañas de donación;Salud [SA] / 08. Donación / 01. SA08CUX01 - Donación de sangre 🩸; 01. SA08CUX01 - Donación de sangre 🩸
EDU01CAT02 Vuelta de derivación;Derivaciones [DER] / Derivación / Deriva a agente de Terminá la Secundaria ; Deriva a agente de Terminá la Secundaria 
limpiar variables;00. REVISAR ⚠️;00. REVISAR ⚠️
MO04CUX05 Consultas frecuentes;Movilidad [MO] / 04. Transporte / 05. MO04CUX05 - SUBE; 05. MO04CUX05 - SUBE
TR04CUX02 Rectificación;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
BOT02CUX08 Apertura si jugó un nivel;Boti [BOT] / 02. Cumpleaños / 08. BOT02CUX08 - Turisteando; 08. BOT02CUX08 - Turisteando
DH08CUX02 Pregunta V2M1;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
MO03CUX01 Línea C horarios;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
EM01CUX02 Denuncias trabajo;Empleo [EM] / 01. Violencia laboral / EM01CUX02 - Violencia Laboral (DGNL); EM01CUX02 - Violencia Laboral (DGNL)
OB05CUX02 Apertura corta;Obras [OBR] / 05. DGROC / 02. OB05CUX02 -Super Apertura Obras - DGROC  ; 02. OB05CUX02 -Super Apertura Obras - DGROC  
Derivación desde la web;Derivaciones [DER] / Derivación / Derivación a agente de BA Taxi; Derivación a agente de BA Taxi
Onboarding Día Mundial de la Prevención del Cáncer de Cuello Uterino;2. Onboardings y menús / Efemérides y OB Temáticos; Efemérides y OB Temáticos
CIU05CUX08 Calle de las flores;Ciudad [CIU] / 05. Sobre la Ciudad / 08- CIU05CUX08 - Sitios históricos / CIU05CUX08 - Almagro; CIU05CUX08 - Almagro
miBA Login - Desde SUACI Mejora de Barrido;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login / miBA Login V2; miBA Login V2
TR04CUX02 Seguimiento DNI;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
TR03CUX22 Publicidad en espacios públicos;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
VI01CUX06 Financiamiento;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 06. VI01CUX06 Refacción + Fácil; 06. VI01CUX06 Refacción + Fácil
EP02CUX02 Recolección;Espacio Público [EP] / 02. Higiene / 02. EP02CUX2 - Higiene Urbana; 02. EP02CUX2 - Higiene Urbana
SUA01CUX04 Pedir patente por escrito ;Solicitudes - Suaci [SUACI] / 01. Espacio público / 04. SUA01CUX04 - Auto mal estacionado (NUEVO); 04. SUA01CUX04 - Auto mal estacionado (NUEVO)
SA00CUX01 Superapertura corta;Salud [SA];Salud [SA]
EP05CUX02 Apertura;Espacio Público [EP] / 05. Parque de la Ciudad / EP05CUX02 - Estaciones Saludables ; EP05CUX02 - Estaciones Saludables 
BOT02CUX01 Apertura;Boti [BOT] / 02. Cumpleaños / 01. BOT02CUX01 - Historia de Boti; 01. BOT02CUX01 - Historia de Boti
CXF01CUX02 Sí Estáticos;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 02. CXF01CUX02 - Feedback Boti Estáticos; 02. CXF01CUX02 - Feedback Boti Estáticos
DH09CUX01 Centros de atención;Desarrollo humano [DH] / 09. Niñes / 01. DH09CUX01 - Desarrollo infantil; 01. DH09CUX01 - Desarrollo infantil
TUR01CUX07 Consulta turno médico;Turnos [TUR] / 01. SIGECI / 07. TUR01CUX07 - Consulta turno SIGECI; 07. TUR01CUX07 - Consulta turno SIGECI
DH08CUX01 Apertura;Desarrollo humano [DH] / 08.Educación financiera / 01. DH08CUX01 - Cursos de educación financiera; 01. DH08CUX01 - Cursos de educación financiera
INN08CUX01 Anzuelo Cultura General V1;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Botificador; 01. INN08CUX01 - Botificador
CO02CUX02 Apertura;Coyuntura [CO] / 02. Campañas / 02. CO02CUX02 - Derroche de agua; 02. CO02CUX02 - Derroche de agua
"Flow fulfilled of ""Happy Path""";;
 DH08CUX02 Video V4M1;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
INN08CUX01 Licencias;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Demo subtopicos; 01. INN08CUX01 - Demo subtopicos
MiBA01CUX02 No encuentra cuenta;miBA [MIBA] / 01. Cuenta miBA / 02. MIBA01CUX02 - Blanqueo miBA; 02. MIBA01CUX02 - Blanqueo miBA
MO05CUX13 Categoría de vehículo ;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
SE01CUX06 Persona física - Segundo pedido de datos;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
¿Cómo lo declaro mi domicilio?;Registro Civil [RC] / 01. Estáticos / 02. RC01CUX02 - Información sumaria testimonial de Declaración de domicilio; 02. RC01CUX02 - Información sumaria testimonial de Declaración de domicilio
VI01CUX01 Pagar tu crédito;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 01. VI01CUX01 Programa Viviendas IVC; 01. VI01CUX01 Programa Viviendas IVC
SA01CAT01 Operador no disponible - 5 minutos;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
EM01CUX02 Trabajo doméstico;Empleo [EM] / 01. Violencia laboral / EM01CUX02 - Violencia Laboral (DGNL); EM01CUX02 - Violencia Laboral (DGNL)
El usuario ha enviado una ubicación;;
SA01CUX06  Sobre las vacunas;Salud [SA] / 01. Vacunación COVID-19 / 06. SA01CUX06 - Vacunación COVID-19 💉; 06. SA01CUX06 - Vacunación COVID-19 💉
EDU05CUX01 Requisitos;Educación [EDU] / 05. Educación Superior / 01. EDU05CUX01 - Beneficios para universitarios; 01. EDU05CUX01 - Beneficios para universitarios
EDU01CUX03 Qué necesito;Educación [EDU] / 01. Becas / 03. EDU01CUX03 Becas Grierson; 03. EDU01CUX03 Becas Grierson
TR01CUX11 Qué necesito;Trámites [TR] / 01. TAD / 11. TR01CUX11 - Registro Administradores de Consorcios - Presentación Anual DDJJ; 11. TR01CUX11 - Registro Administradores de Consorcios - Presentación Anual DDJJ
TR04CUX02 Soy argentino - Actualización mayor;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
TUR01CUX09 Corregir datos II;Turnos [TUR] / 01. SIGECI / 09. TUR01CUX09 Turno para cambio de domicilio; 09. TUR01CUX09 Turno para cambio de domicilio
TU01CUX15 Apertura;Turismo [TU] / 01. Turismo BA / 15. TU01CUX15 - Tips para cambiar dinero; 15. TU01CUX15 - Tips para cambiar dinero
CUL02CUX03 Iglesias y templos Caballito;Cultos [CUL] / 02. Iglesias y Templos de BA / 03. Iglesias y templos de la Ciudad; 03. Iglesias y templos de la Ciudad
EDU05CUX05 Instituto Fernández;Educación [EDU] / 05. Educación Superior / 05. EDU05CUX05 - Traductorados; 05. EDU05CUX05 - Traductorados
EDU05CUX04 Requisitos Enfermero;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
CU06CAT01 Operador no disponible 10 mins;Derivaciones [DER] / Derivación / Deriva a agente de Diversidad; Deriva a agente de Diversidad
CIU02CUX01 Sede comunal 3;Ciudad [CIU] / 02. Comunas de la ciudad / 01. CIU02CUX01 - Comunas de la Ciudad; 01. CIU02CUX01 - Comunas de la Ciudad
SE02CAT01 Datos recibidos  ;Derivaciones [DER] / Derivación / Deriva a agente de Ciberseguridad; Deriva a agente de Ciberseguridad
BOT06CUX01 Boti Estados;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
SE01CUX06 Persona jurídica - Segundo pedido de datos;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
CU02CUX02 Visitas guiadas;Cultura [CU] / 02. Teatros / 02. CU02CUX02 - Teatro Colón; 02. CU02CUX02 - Teatro Colón
MO08CUX03 Pase sustentable;Movilidad [MO] / 08. Trámites varios / 03. MO08CUX03 - AUSA - Sacar TelePASE; 03. MO08CUX03 - AUSA - Sacar TelePASE
DH11CUX05 V5;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
TR03CUX22 Inscripción y renovación al Registro de Postulantes para la Venta de Alimentos en el Espacio Público;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
CIU05CUX08 Otros sitios Almagro;Ciudad [CIU] / 05. Sobre la Ciudad / 08- CIU05CUX08 - Sitios históricos / CIU05CUX08 - Almagro; CIU05CUX08 - Almagro
BOT06CUX01 Trabalenguas 7;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
BOT02CUX05 O1;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
CU04CUX41 Bares recomendados;"Cultura [CU] / 04. Festivales y ""Día de -Noche de"" / 41. CU04CUX41 - Bares Notables"; 41. CU04CUX41 - Bares Notables
BOT02CUX07 Botánico Correcto;Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras / Segundo juego; Segundo juego
AG01CUX01 Exención ABL Sala teatral;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
CU02CUX02 CETC;Cultura [CU] / 02. Teatros / 02. CU02CUX02 - Teatro Colón; 02. CU02CUX02 - Teatro Colón
CU01CUX02 Museo José Hernández;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
SUA01CUX18 Otros objetos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 18. SUA01CUX18 - Retiro de objetos en desuso; 18. SUA01CUX18 - Retiro de objetos en desuso
